WikidataID,itemLabel,en_description,sitelinks
Q495252,Lyman County,"county in South Dakota, United States",40
Q495257,Pennington County,"county in South Dakota, United States of America",43
Q495261,Mellette County,"county in South Dakota, United States",40
Q495264,Sully County,"county in South Dakota, United States",40
Q495269,Meade County,"county in South Dakota, United States",42
Q495273,Roberts County,"county in South Dakota, United States of America",42
Q495275,Turner County,"county in South Dakota, United States",42
Q495280,Stanley County,"county in South Dakota, United States",42
Q495285,McCook County,"county in South Dakota, United States of America",40
Q495289,Kingsbury County,"county in South Dakota, United States of America",41
Q495417,Faulk County,"county in South Dakota, United States",41
Q495608,Jerauld County,"county in South Dakota, United States of America",41
Q495620,Jackson County,"county in South Dakota, United States",43
Q495625,Hand County,"county in South Dakota, United States of America",40
Q495629,Hughes County,"county in South Dakota, United States",44
Q495654,Fall River County,"county in South Dakota, United States",40
Q495667,Hanson County,"county in South Dakota, United States of America",40
Q495672,Hyde County,"county in South Dakota, United States",43
Q500645,Stark County,"county in Illinois, United States",42
Q500758,McDonough County,"county in Illinois, United States",41
Q502081,Todd County,"county in South Dakota, United States",39
Q513010,Scott County,"county in Illinois, United States",45
Q926589,Jones County,"county in South Dakota, United States",42
Q2613601,Butte County,"county in South Dakota, United States",41
Q31091,Glacier County,"county in Montana, United States",40
Q54231,Fairfield County,"county in Connecticut, United States",49
Q54234,New Haven County,"county in Connecticut, United States",45
Q54235,Litchfield County,"county in Connecticut, United States",43
Q54236,Hartford County,"county in Connecticut, United States",47
Q54238,Middlesex County,"county in Connecticut, United States",48
Q54240,New London County,"county in Connecticut, United States",45
Q54246,Tolland County,"county in Connecticut, United States",46
Q54251,Windham County,"county in Connecticut, United States",46
Q109503,Big Horn County,"county in southeastern Montana, United States",43
Q110212,Beaverhead County,"county in Montana, United States",42
Q192650,Blaine County,"county in northern Montana, United States",40
Q192753,Broadwater County,"county in south central Montana, United States",40
Q192992,Carbon County,"county in south-central Montana, United States",40
Q193072,Carter County,"county in southeastern Montana, United States",40
Q193167,Cascade County,"county in central Montana, United States",41
Q193230,Chouteau County,"county in central Montana, United States",40
Q370329,Mineral County,"county in Montana, United States",40
Q373575,Fallon County,"county in Montana, United States",40
Q387978,Gallatin County,"county in Montana, United States",41
Q427315,Daniels County,"county in Montana, United States",41
Q484513,Silver Bow County,"county in Montana, United States",41
Q486961,Garfield County,"county in Montana, United States",42
Q490029,Marion County,"county in northeast Missouri, United States",43
Q490033,McDonald County,"county in Missouri, United States",41
Q490088,Linn County,"county in Missouri, United States",42
Q490095,Lewis County,"county in Northeast Missouri, United States",42
Q490104,Knox County,"county in Missouri, United States",41
Q490108,Miller County,"county in Missouri, United States",42
Q490112,Laclede County,"county in Missouri, United States",40
Q490116,Lawrence County,"county in southwestern Missouri, United States",41
Q490121,Iron County,"county in Missouri, United States",41
Q490124,Madison County,"county in Missouri, United States",41
Q490129,Montgomery County,"county in Missouri, United States",42
Q490134,Jasper County,"county in Missouri, United States",43
Q490140,Mercer County,"county in Missouri, United States",41
Q490283,Yellowstone County,"county in Montana, United States",44
Q490344,Lincoln County,"county in Montana, United States",42
Q490357,Greene County,"county in Missouri, United States",43
Q490360,Hickory County,"county in Missouri, United States",41
Q490369,Gentry County,"county in Missouri, United States",40
Q490378,Henry County,"county in Missouri, United States",42
Q490383,Franklin County,"county in Missouri, United States",42
Q490386,Gasconade County,"county in Missouri, United States",41
Q490395,Grundy County,"county in Missouri, United States",42
Q490400,Harrison County,"county in northwest Missouri, United States",42
Q490405,Holt County,"county in Missouri, United States",41
Q490471,Judith Basin County,"county in Montana, United States",40
Q490734,Sanders County,"county in Montana, United States",41
Q490750,Stillwater County,"county in Montana, United States",41
Q490757,Carroll County,"county in Missouri, United States",40
Q490762,Dawson County,"county in Montana, United States",41
Q490774,Deer Lodge County,"county in Montana, United States",40
Q490789,Custer County,"county in Montana, United States",41
Q490874,Howard County,"county in Missouri, United States",43
Q491406,Wayne County,"county in Missouri, United States",42
Q491569,Meagher County,"county in Montana, United States",40
Q496109,Wibaux County,"county in Montana, United States",40
Q496161,Wheatland County,"county in Montana, United States",42
Q496242,Powder River County,"county in Montana, United States",41
Q496440,Vernon County,"county in Missouri, United States",41
Q496447,Shelby County,"county in Missouri, United States of America",42
Q496453,Stone County,"county in Missouri, United States",42
Q496475,Sullivan County,"county in Missouri, United States",42
Q496486,Washington County,"county in Missouri, United States",43
Q496558,Missoula County,"county in Montana, United States",41
Q496568,Liberty County,"county in Montana, United States",40
Q496577,Phillips County,"county in Montana, United States",41
Q496583,Musselshell County,"county in Montana, United States",40
Q496589,Hill County,"county in Montana, United States",41
Q496596,Madison County,"county in Montana, United States",41
Q496602,Powell County,"county in Montana, United States",41
Q496607,Flathead County,"county in Montana, United States",41
Q496616,Sweet Grass County,"county in Montana, United States",41
Q496622,Granite County,"county in Montana, United States",41
Q496629,Sheridan County,"county in Montana, United States",40
Q496636,Petroleum County,"county in Montana, United States",40
Q496644,Park County,"county in Montana, United States",41
Q496656,Lewis and Clark County,"county in Montana, United States",41
Q496664,Rosebud County,"county in Montana, United States",40
Q496678,Prairie County,"county in Montana, United States",41
Q496685,Teton County,"county in Montana, United States",40
Q496693,Fergus County,"county in Montana, United States",40
Q496700,Lake County,"county in Montana, United States",40
Q496708,Pondera County,"county in Montana, United States",40
Q496716,Richland County,"county in Montana, United States",40
Q496722,Toole County,"county in Montana, United States",40
Q496962,Taney County,"county in Missouri, United States",41
Q496971,Scotland County,"county in Missouri, United States",41
Q496980,Scott County,"county in Missouri, United States",42
Q497602,Pemiscot County,"county in Missouri, United States",40
Q497628,Shannon County,"county in Missouri, United States",41
Q497634,Warren County,"county in Missouri, United States",43
Q497642,Pettis County,"county in Missouri, United States",39
Q497646,Stoddard County,"county in Missouri, United States",41
Q497953,Schuyler County,"county in Missouri, United States",41
Q497971,Worth County,"county in Missouri, United States",41
Q497979,Webster County,"county in Missouri, United States",43
Q498014,St. Francois County,"county in Missouri, United States",40
Q498034,St. Louis County,"county in Missouri, United States",44
Q26807,Prince George's County,"county in Maryland, United States",44
Q32348,Gogebic County,"county in Michigan, United States",42
Q45438,Ontonagon County,"county in Michigan, United States",41
Q45441,Houghton County,"county in Michigan, United States",42
Q54072,Suffolk County,"county in Massachusetts, United States",47
Q54073,Middlesex County,"county in Massachusetts, United States",47
Q54076,Essex County,"county in Massachusetts, United States",45
Q54079,Norfolk County,"county in Massachusetts, United States",47
Q54082,Bristol County,"county in Massachusetts, United States",47
Q54086,Plymouth County,"county in Massachusetts, United States",46
Q54089,Barnstable County,"county in Massachusetts, United States",46
Q54091,Dukes County,"county in Massachusetts, United States",45
Q54093,Worcester County,"county in Massachusetts, United States",47
Q54160,Hampden County,"county in Massachusetts, United States",46
Q54161,Hampshire County,"county in Massachusetts, United States",48
Q54163,Franklin County,"county in Massachusetts, United States",46
Q54165,Berkshire County,"county in Massachusetts, United States",48
Q63718,Mason County,"county in Michigan, United States",43
Q63719,Muskegon County,"county in Michigan, United States",41
Q63771,Lake County,"county in Michigan, United States",41
Q63951,Oceana County,"county in Michigan, United States",41
Q63953,Clare County,"county in Michigan, United States",42
Q63958,Osceola County,"county in Michigan, United States",41
Q74290,Newaygo County,"county in Michigan, United States",41
Q74628,Isabella County,"county in Michigan, United States",43
Q74633,Huron County,"county in Michigan, United States",42
Q74661,Midland County,"county in Michigan, United States",43
