WikidataID,itemLabel,en_description,sitelinks
Q810,Jordan,country in Western Asia,s
Q810,Jordan,country in Western Asia,w
Q750443,Savannakhet,city of Laos,w
Q9592,Catholic Church,"largest Christian church, led by the pope",w
Q6576,Irkutsk,"capital city of Irkutsk Oblast, Siberia, in eastern Russia",s
Q1006,Guinea,sovereign state in West Africa,w
Q794,Iran,sovereign state in Western Asia,s
Q1038564,South China,geographical and cultural region that covers the southernmost part of China,s
Q36704,Yugoslavia,1918â1992 country in Southeastern Europe,w
Q819,Laos,country in Southeast Asia,s
Q15124,South Tyrol,autonomous province of Italy,w
Q729744,Xam Neua District,district of Laos,w
Q56036,West Berlin,political enclave that existed between 1949 and 1990,w
Q371402,Communist Party of Cuba,Communist party in Cuba,w
Q1640949,Supreme Allied Commander Europe,commander of the North Atlantic Treaty Organization,w
Q1704398,Pashtunistan,region,w
Q459360,Cabinda,"city in Cabinda Province, Angola",s
Q1125638,General Confederation of Labour,French labor federation,w
Q837159,Communist Party of India,A National level Indian political party,w
Q854,Sri Lanka,country in South Asia,w
Q9630,Labour Party,political party in the United Kingdom,w
Q41179,Mekong River,major river in Southeast Asia,w
Q56034,Federal Foreign Office,foreign ministry of Germany,w
Q1018701,Thakhek,city,w
Q699036,United Nations Truce Supervision Organization,organization established by the United Nations,w
Q154797,Bundestag of Germany,legislature of Germany; parliament,w
Q33121876,Egyptian Government,"government organization in Cairo, Egypt",s
Q2308761,National Government of the Republic of China,Kuomintang-ruled government of the Republic of China between 1925 and 1948,w
Q695599,Austrian Federal Government,executive cabinet of the Republic of Austria,w
Q3563354,Greek Rally,Defunct political party in Greece,w
Q37230,Central Intelligence Agency,national intelligence agency of the United States,w
Q3724,West Java,province of Indonesia,w
Q11736,Tianjin,municipality in China,w
Q6899410,Mong Hsat,human settlement in Myanmar,w
Q241944,Raoul Salan,French general,w
Q152777,Plaek Phibunsongkhram,Thai politician and general (1897-1964),w
Q192415,Volta River,river system in West Africa,w
Q146138,Bundesrat,organ representing the German states since 1949,w
Q559183,Thami El Glaoui,Moroccan politician (1870-1956),w
Q328240,Joseph Laniel,Prime Minister of France (1889-1975),w
Q1948306,Morning Star,British daily tabloid newspaper founded in the 20th century,w
Q127031,Taiwan Strait,strait between mainland China and Taiwan,w
Q35997,Ä°zmir,the third largest city by population in Turkey,s
Q7204,Middle East,"geopolitical region encompassing Egypt and most of Western Asia, including Iran",w
Q616437,Tu-2,1943 bomber aircraft family by Tupolev,w
Q777074,Communist Party of Burma,underground communist party in Myanmar (Burma),w
Q1381611,Teymur Bakhtiar,Iranian military official (1914-1970),w
Q1138589,International Confederation of Free Trade Unions,international trade union,w
Q607229,Antonov An-10 Ukraina,1957 airliner family by Antonov,w
Q55,Netherlands,country in Northwestern Europe with territories in the Caribbean,w
Q769680,Bornholm,Danish island,w
Q134509,Port Said,city in Egypt,w
Q1369193,United Nations Emergency Force,1956 UN peacekeeping force in Egypt,w
Q37470,United Nations Security Council,"one of the six principal organs of the UN, charged with the maintenance of international peace and security",w
Q858887,Pathet Lao,left-wing national liberation movement of Laos,w
Q17427,Communist Party of China,founding and sole ruling party of the People's Republic of China,w
Q805,Yemen,sovereign state in western Asia,w
Q1865132,Aden Protectorate,1869-1969 UK possession on the Arab Peninsula,w
Q157744,Communist Party of Indonesia,former political party in Indonesia,w
Q7253,Padang,"city and capital of West Sumatra Province, Indonesia",w
Q3492,Sumatra,"island in western Indonesia, westernmost of the Sunda Islands",w
Q2416201,Central Sumatra,former province of Indonesia,w
Q3470544,Sam Sary,Cambodian politician,w
Q367210,Son Ngoc Thanh,2nd Prime Minister of Cambodia (1908-1977),w
Q1041,Senegal,country on the coast of West Africa,w
Q170541,Eastern Bloc,group of socialist states of Central and Eastern Europe,w
Q14930443,Far East Command,Unified Combatant Command of United States,w
Q1874,Odesa,capital city of Odesa Oblast in southern Ukraine,w
Q1074908,Lebanese Armed Forces,combined military forces of Lebanon,w
Q1197,Lower Saxony,federal state in North-West of Germany,w
Q1190484,Southwest China,geographical region of China,w
Q112014,Cabinet of the United Kingdom,collective decision-making body of the British government,w
Q1450662,Government of France,body exerting the executive power in France,w
Q1162751,Government of Hungary,government,w
Q170322,Qingdao,"prefecture-level city in Shandong, China",s
Q1043128,Shikotan,island in South Kuril Islands,w
Q5068,North Sulawesi,"province of Indonesia, on island of Sulawesi",w
Q209703,Sudan,geographical region to the south of the Sahara,s
Q79,Egypt,sovereign state in North Africa and Asia,w
Q117,Ghana,sovereign state in West Africa,w
Q3649429,Government of Peru,,w
Q654527,Sierra Maestra,mountain range,w
Q2002354,Saeb Salam,Prime Minister of Lebanon,w
Q686441,Nahdlatul Ulama,traditionalist Sunni Islam movement in Indonesia,s
Q1208250,Hankou,part of Wuhan,w
Q241,Cuba,sovereign state situated on an island in the Caribbean Sea,w
Q314006,Guy Mollet,French politician (1905-1975),w
Q663472,Revolutionary Armed Forces,combined military forces of Cuba,w
Q69829,French Fourth Republic,government of France between 1946 and 1958,w
Q1649306,Nyasaland,British protectorate from 1907 to 1964,w
Q38891,Aswan Dam,"dam in Aswan, Egypt",w
Q7423527,Sarbupri,former trade union in Indonesia,w
Q157744,Communist Party of Indonesia,former political party in Indonesia,s
Q982207,Wijeyananda Dahanayake,Sri Lankan Prime Minister (1902-1997),w
Q3250182,Government of Pakistan,"federal government of the Islamic Republic of Pakistan, established by the Constitution of Pakistan",w
Q663001,Don Stephen Senanayake,Prime Minister of Sri Lanka (1884-1952),w
Q888818,Daniel FignolÃ©,"Labor leader, briefly President of Haiti (1913-1986)",w
Q3170828,Jean Bolikango,Congolese politician (1909-1982),w
Q22513,Zhu De,Marshal of the People's Republic of China (1886-1976),s
Q28204477,Jason Sendwe,Congolese politician,w
Q14999,Gaston Eyskens,Belgian prime minister (1905-1988),w
Q12976,Baudouin I of Belgium,Fifth King of the Belgians,w
Q307623,Abdullah Rimawi,Jordanian politician (1920-1980),s
Q355416,Michel Aflaq,"Syrian philosopher, sociologist and Arab nationalist (1910â1989)",s
Q307244,Abdel Hamid al-Sarraj,Syrian Army officer and politician (1925â2013),w
Q2196351,Boun Oum,Laotian politician,w
Q28313154,Pierre-Louis Gabriel Falaize,French diplomat,w
Q350681,Adam Rapacki,Polish politician (1909-1970),w
Q951044,Jafar Sharif-Emami,Iranian engineer and politician (1910-1998),w
Q643348,Habib Bourguiba,President of Tunisia from 1957 to 1987,w
Q319216,Ibrahim Abboud,Sudanese politician and head of state (1900â1983),w
Q4493297,Phoui Sananikone,Prime Minister of Laos,w
Q2871814,Aung Gyi,General and coup-leader,w
Q12900976,Maung Maung,"Burmese diplomat, brigadier and author",w
Q34982,JoÃ£o Goulart,24th President of Brazil (1918-1976),w
Q387953,Sadiq al-Mahdi,Prime Minister of Sudan (1966â67; 1986â89),w
Q324108,Ibrahim Boubacar KeÃ¯ta,Malian politician,w
Q85808,F. K. Otto Dibelius,German bishop and politician,w
Q297000,Hendrik Frensch Verwoerd,Prime Minister of South Africa from 1958 until his assassination in 1966,w
Q333182,Iain Macleod,"British politician, cabinet minister and contract bridge player (1913-1970)",w
Q299732,Abd al-Karim Qasim,"Iraqi Army brigadier, nationalist and Prime Minister of Iraq from 1958 to 1963",w
Q325038,Vasili Kuznetsov,Soviet politician (1901-1990),w
Q69130,Heinrich Krone,German conservative politician (1895-1989),s
Q971340,Pierre Mulele,Democratic Republic of the Congo politician (1929-1968),w
Q2980757,ClÃ©ophas Kamitatu,Congolese politician (1931-2008),w
Q171684,Rhee Syng-man,first president of South Korea (1875-1965),w
Q783111,RamÃ³n Villeda Morales,President of Honduras (1909-1971),w
Q283451,Mikhail Suslov,Soviet-era statesman (1902-1982),w
Q44517,Bruno Kreisky,Austrian diplomat and chancellor (1911â1990),w
Q3372536,Paul Ãly,French General,w
Q365359,Mario Echandi JimÃ©nez,President of Costa Rica (1915-2011),w
Q14356,Park Chung-hee,Korean Army general and the leader of South Korea from 1961 to 1979,w
Q197736,Rajendra Prasad,President of India from 1950 to 1962,w
Q706178,Marian Spychalski,President of Poland (1906-1980),w
Q301804,Shigeru Yoshida,Prime minister of Japan (1878â1967),w
Q365944,Nguyen Van Tam,Vietnamese politician (1893-1990),s
Q604285,Fuat KÃ¶prÃ¼lÃ¼,"Turkish scientist, politician and historian (1890-1966)",w
Q153832,Alcide De Gasperi,Italian politician and founder of the Christian Democratic Party (1881-1954),w
Q123037,Mohammad Mosaddegh,former Prime Minister of Iran,w
Q153839,Martin NiemÃ¶ller,German theologian,w
Q268003,Edvard Kardelj,Yugoslav politician (1910-1979),w
Q117096,Ramon Magsaysay,7th President of the Philippines (1907-1957),w
Q983310,Luis Taruc,Filipino politician (1913-2005),w
Q403528,Khalid al-Azm,Syrian politician (1903-1965),w
Q40933,Eva PerÃ³n,Argentinian actress and politician (1919-1952),w
Q822594,Louis Joxe,French politician (1901-1991),w
Q59471,Adib Shishakli,Syrian military leader and politician (1909â1964),w
Q296054,Klement Gottwald,5th President of Czechoslovakia,w
Q214419,Herbert Blankenhorn,German diplomat (1904-1991),w
Q715680,Yakov Malik,Soviet diplomat (1906-1980),w
Q77210,Otto Grotewohl,German politician (1894â1964),w
Q1396878,Fazlollah Zahedi,"General, statesman (1897-1963)",w
Q57730,Wilhelm Zaisser,German politician (1893-1958),w
Q39524,Gamal Abdel Nasser,2nd President of Egypt from 1956 to 1970,w
Q317449,Daniel FranÃ§ois Malan,South African Prime Minister (1874-1959),w
Q307596,Abdallah Ibrahim,Prime Minister of Morocco (1918-2005),w
Q296386,Michel DebrÃ©,79th Prime Minister of France (1912-1996),w
Q510292,Mehdi Ben Barka,Moroccan politician (UNFP) (1920-1965),w
Q718224,GÃ¡bor PÃ©ter,Hungarian communist politician (1906â1993),s
Q213976,Reinhold Maier,German politician (1889-1971),w
Q2871595,Augustin Guillaume,French general,w
Q7022900,Nguyá»n PhÃºc Bá»­u Lá»c,Prime Minister of the State of Vietnam (1914-1990),w
Q192502,Ngo Dinh Diem,President of the Republic of Vietnam (1901-1963),w
Q62185,Erich Ollenhauer,German politician (1901-1963),s
Q284443,Chaudhry Muhammad Ali,Politician and Prime Minister of Pakistan (1905-1982),w
Q2669297,Burhanuddin Harahap,Indonesian prime minister,w
Q128995,Anthony Eden,"British soldier, diplomat and politician (1897â1977)",w
Q86627927,John L. Tappin,American diplomat,w
Q12227827,Ali Abu Nuwar,Jordanian army officer,w
Q203129,Duncan Sandys,British politician (1908-1987),w
Q1697131,Lim Yew Hock,Singaporean and Malaysian politician (1914-1984),w
Q312994,Evangelos Venizelos,Greek politician,w
Q495681,Mohamed Chenik,Tunisian politician and businessman (1889-1976),w
Q3573552,Yves Chataigneau,French diplomat (1891-1969),w
Q89873901,William C. Trimble,American diplomat,w
Q6096684,Cemal MadanoÄlu,Turkish general,w
Q9028176,Manuel Tello Baurraud,Mexican Secretary of Foreign Affairs (1951â52 and 1958â64),w
Q324026,Johnny Abbes GarcÃ­a,politician (1924-1967),w
Q4358038,Ali Muhsin al-Barwani,Tanzanian politician,w
Q5042531,Carlos Rafael RodrÃ­guez,Cuban politician (1913-1997),s
Q12002,Alberto Lleras Camargo,Colombian journalist and politician (1906-1990),w
Q206421,Konstantinos Stephanopoulos,Greek politician (1926-2016),w
Q8011965,"William Henry Draper, Jr.",United States general,w
Q1402109,Ole BjÃ¸rn Kraft,Danish politician and autobiographer (1893-1980),w
Q3595572,Kavalam Madhava Panikkar,"Indian diplomat, academic and historian (1895-1963)",w
Q132899,Vyacheslav Molotov,Soviet politician and Minister of Foreign Affairs (1890â1986),w
Q313400,Lon Nol,Cambodian Field Marshal (1913-1985),w
Q70263,Franz Etzel,German politician (1902-1970),w
Q214438,Robert Menzies,"Australian politician, 12th Prime Minister of Australia (1894-1978)",w
Q460416,Valko Chervenkov,former General Secretary of the Bulgarian Communist Party,w
Q1679661,Jakub Berman,Polish politician (1901-1984),w
Q11270,Fulgencio Batista,"President of Cuba, 1940â1944; dictator, 1952-1959 (1901-1973)",w
Q66447,Eugen Gerstenmaier,German politician (1906-1986),w
Q381823,Peng Dehuai,Chinese politician (1898-1974),w
Q4166555,Hazza' al-Majali,Jordanian PM,w
Q2833947,Alexandre Parodi,French diplomat and the first ambassador of France to the United Nations,w
Q469415,Ho Chong,Korean politician and independence activist (1896-1988),w
Q377790,Jacques Duclos,French politician (1896-1975),w
Q762261,Farhat Hached,Tunisian trade unionist (1914-1952),w
Q77095,Herbert Wehner,"German politician (KPD, SPD) (1906-1990)",w
Q378404,C. Rajagopalachari,Indian politician and activist,w
Q701313,Chen Cheng,Chinese politician and soldier (1897â1965),w
Q360113,Jose P. Laurel,Third President of the Philippines (1891-1959),w
Q2492,Konrad Adenauer,"German politician, Chancellor of West Germany (1949â1963), Zentrum and CDU",w
Q337019,Chung Il-kwon,"South Korean general, politician (1917-1994)",w
Q10982217,AleÅ¡ Bebler,Slovene political commissar and diplomat (1907-1981),w
Q1095906,Claro M. Recto,Philippine diplomat and statesman,w
Q141829,Lavrentiy Beria,Georgian Soviet politician and NKVD police chief (1899-1953),w
Q161076,Paul Reynaud,French politician and lawyer (1878-1966),w
Q205357,Franz BlÃ¼cher,German politician (1896-1959),w
Q1376484,Maksim Saburov,First Deputy Premier of the Soviet Union (1900-1977),w
Q338538,Mikhail Pervukhin,First Vice-Premier of the Soviet Union (1904-1978),w
Q180588,Georgy Malenkov,Soviet politician (1902-1988),w
Q2959824,Charles Michel de Langlade,American fur trader,w
Q62185,Erich Ollenhauer,German politician (1901-1963),w
Q59727981,Mazlum Abdi,General commander of Syrian Democratic Forces,w
Q632505,Li Fuchun,Chinese politician (1900-1975),w
Q200850,JÃ¡nos KÃ¡dÃ¡r,former General Secretary of the Hungarian Socialist Workers' Party,w
Q12152236,Yuriy A. Sergeyev,Ukrainian diplomat and politician,w
Q499881,Alexander Abramov-Mirov,Soviet politician (1895-1937),w
Q450635,Juan LechÃ­n Oquendo,Trade unionist & Vice President of Bolivia (1914-2001),w
Q313240,Modibo KeÃ¯ta,Malian politician and President of Mali (1915-1977),w
Q72898,Adolf SchÃ¤rf,"Austrian politician, President of Austria 1957â1965",w
Q214407,FÃ©lix HouphouÃ«t-Boigny,"doctor, Ivorian politician, first president of CÃ´te d'Ivoire (1905-1993)",w
Q193043,Ferhat Abbas,"Algerian politician (1899-1985), President of Provisional Government of Algeria, president of the National Constitutional Assembly of Algeria",w
Q17631447,Khim Tit,Cambodian politician,s
Q8076665,Ãlvaro Alsogaray,Argentine politician and economist,w
Q10553011,Hassan Bashir,Pakistani footballer,w
Q7457283,Alexander Evert Kawilarang,Indonesian military person (1920-2000),w
Q420743,Akram al-Hawrani,Syrian politician (1912â1996),w
Q509503,Hussein Al Oweini,Lebanese businessman and former prime minister (1900-1971),w
Q28979192,Mohammad-Vali Qarani,Iranian military officer,w
Q311126,JosÃ© Figueres Ferrer,President of Costa Rica (1906-1990),w
Q2877627,Ba Swe,Burmese politician,w
Q712817,Georgios Grivas-Digenis,Cypriot general,w
Q6548664,Lim Chin Siong,former Singaporean politician,s
Q351656,Tanzan Ishibashi,Japanese politician (1884-1973),w
Q101110503,Semyon Pegov,,w
Q449356,Manuel Urrutia LleÃ³,President of Cuba (1901-1981),w
Q2898585,Nikolay Kiselyov,Soviet partisan,w
Q551999,Humberto Delgado,Portuguese politician (1906-1965),w
Q5463671,ZentarÅ Kosaka,Japanese politician (1912-2000),w
Q140144,Zafarullah Khan Jamali,Pakistani politician,w
Q700668,Gholam Reza Azhari,Iranian military leader and prime minister (1912-2001),w
Q2688982,Said al-Ghazzi,Syrian politician (1893-1967),w
Q2046354,Huseyn Shaheed Suhrawardy,Bengali barrister and politician (1892â1963),w
Q76127,Sukarno,1st President of the Republic of Indonesia,w
Q7943244,Zenon Nowak,Polish politician,w
Q1618140,Hilary Minc,Polish politician (1905-1974),w
Q4790529,Arif Alvi,Pakistani politician,w
Q369936,Rashid Ali al-Gaylani,Iraqi politician and Prime Minister of the Kingdom of Iraq (1892-1965),w
Q2042,Charles de Gaulle,President of France from 1959 to 1969,w
Q2628,Walter Ulbricht,"former leader of East Germany, First Secretary of the Socialist Unity Party",w
Q131077,Yukio Hatoyama,93rd Prime Minister of Japan,w
Q3241803,Lionel-Max Chassin,French soldier and ufologist,w
Q876117,Manouchehr Eghbal,Iranian prime minister (1909-1977),w
Q2496,Ludwig Erhard,Chancellor of West Germany (1963â1966),w
Q5992353,Ignacio Luis Arcaya,Venezuelan politician,w
Q150688,Porfirio DÃ­az,President of Mexico (1830â1915),w
Q547250,Fatin RÃ¼ÅtÃ¼ Zorlu,Turkish politician (1910-1961),w
Q272437,Yekaterina Furtseva,Soviet politician (1910-1974),w
Q307226,Abdel Hakim Amer,Egyptian politician and general (1919-1967),w
Q878491,Wolfgang LarrazÃ¡bal,President of Venezuela (1911-2003),w
Q185024,Ivan Konev,Soviet military commander (1897-1973),w
Q12769,Willem Drees,Dutch politician (1886-1988),w
Q557795,Enrico Mattei,Italian entrepreneur (1906-1962),w
Q7290439,RamÃ³n BarquÃ­n,Cuban dissident,w
Q3470544,Sam Sary,Cambodian politician,s
Q356724,Antoine Pinay,French politician (1891-1994),w
Q1346998,Epifanio MÃ©ndez Fleitas,"Paraguayan musician, writer and poet (1917-1985)",w
Q6932736,Muhammad Shoaib,Finance Minister of Pakistan,w
Q4165440,Abd-el-Rahman el-Mahdi,Imam of the Ansar and Sudanese politician (1885â1959),w
Q464719,Ivan Serov,KGB officer (1905-1990),s
Q11715,Leopold Figl,"Austrian politician, minister, chancellor",w
Q886923,Rafael Ãngel CalderÃ³n Guardia,President of Costa RisueÃ±a from 1940 to 1944,w
Q217167,King Faisal bin Abdulaziz Al Saud,King of Saudi Arabia (1906-1975),w
Q604530,Mohammed Ben Aarafa,Moroccan monarch,w
Q36014,Ho Chi Minh,Vietnamese communist leader (1890â1969),w
Q55264716,William S. B. Lacy,American Ambassador to Korea in 1955,w
Q324970,John Sherman Cooper,"American politician, jurist, and diplomat (1901â1991)",w
Q159603,WÅadysÅaw GomuÅka,Polish politician (1905-1982),w
Q4596161,Zulkifli Lubis,Indonesian military personnel (1923-1993),w
Q707178,Paul Magloire,President of Haiti (1907-2001),w
Q13139824,Mushtaq Ahmed Gurmani,Pakistani politician (1905-1981),w
Q48053,Kirill Moskalenko,Soviet military commander (1902-1985),w
Q70813,Abdul Hamid Khan Bhashani,Bangladeshi political leader (1880â1976),w
Q975621,Sarit Thanarat,Prime Minister of Thailand (1908-1963),w
Q2700225,Soulivong Savang,Laotian prince,w
Q35314,Nikita Khrushchev,First Secretary of the Communist Party of the Soviet Union from 1953 to 1964,w
Q1399968,Viliam Å irokÃ½,"Czechoslovak vice prime minister of Czechoslovakia, member of Czechoslovak national parliament, minister of foreign affairs and slovak nation politician (1902-1971)",w
Q184945,Hastings Banda,First president of Malawi,w
Q3694886,Ahsan Iqbal Chaudhary,politician in Pakistan,w
Q12320,Pedro BeltrÃ¡n,"Peruvian businessman, politician and economist (1897-1979)",w
Q28517,Todor Zhivkov,former General Secretary of the Bulgarian Communist Party,w
Q8014928,William M. Rountree,United States Ambassador to Brazil,w
Q40482,Konstantin Rokossovsky,Soviet and Polish military commander (1896-1968),w
Q129008,Manuel A. OdrÃ­a,President of Peru (1897â1974),w
Q967941,Ruslan Abdulgani,"Government official, diplomat (1914-2005)",w
Q4522228,KamejirÅ Senaga,Japanese politician,w
Q3532094,T. T. Krishnamachari,Indian politician,w
Q879275,Miguel YdÃ­goras Fuentes,President of Guatemala (1895-1982),w
Q156349,Sarvepalli Radhakrishnan,Indian philosopher and politician (1888â1975),w
Q316384,U Nu,Burmese nationalist and political figure (1907-1995),w
Q63619789,Fakhri Al-Tabaqchali,former Iraqi minister,w
Q1779614,Norodom Suramarit,Cambodian king,w
Q11104512,KenzÅ Matsumura,Japanese politician (1883-1971),s
Q83689152,John D. Jernegan,American diplomat,w
Q3595860,Vengalil Krishnan Krishna Menon,Indian politician (1896-1974),w
Q48048,Ivan Ignatyevich Yakubovsky,"Soviet military commander, Marshal of the Soviet Union (1912-1976)",w
Q449523,Pierre Poujade,French politician (1920-2003),w
Q2367329,General Soedirman,first Commander-in-Chief of the Indonesian armed forces,w
Q42992,Golda Meir,Prime Minister of Israel from 1969 to 1974,w
Q12518263,Suwiryo,Indonesian politician (1903-1967),w
Q188974,Pedro Eugenio Aramburu,Argentine general (1903-1970),w
Q124617,Georgy Zhukov,Marshal of the Soviet Union (1896-1974),w
Q21294870,Kou Voravong,Laotian politician (1914-1954),w
Q708367,Ernesto de la Guardia,President of Panama (1904-1983),w
Q529610,Luis Somoza Debayle,President of Nicaragua from 1956 to 1963,w
Q1533960,Karl Schirdewan,German politician (1907-1998),w
Q1338879,Eric Williams,Prime Minister of Trinidad and Tobago (1911-1981),w
Q956516,RaÃºl Roa GarcÃ­a,Cuban politician (1907-1982),w
Q467852,Samir Rifai,Jordanian politician,w
Q3128132,Hassan al-Kattani,Moroccan preacher,w
Q177917,Imre Nagy,Hungarian politician (died 1958),w
Q156494,AntonÃ­n NovotnÃ½,President of Czechoslovakia (1957-1968),w
Q742047,LuÃ­s Carlos Prestes,Brazilian politician (1898-1990),w
Q4501243,Milton Stover Eisenhower,American university president (1899â1985),w
Q1523977,Gilbert Grandval,French diplomat (1904-1981),w
Q43407,Shandong,province of China,s
Q275031,Ilyushin Il-14,"Twin-piston-engine Soviet airliner, 1950",w
Q792369,Belgian Armed Forces,combined military forces of Belgium,w
Q137670,Federal Public Service Foreign Affairs,Federal Public Service of Belgium,w
Q37736,North Caucasus,subregion in Eastern Europe,w
Q1165355,Pacific Fleet,part of the Russian Navy,w
Q7406484,Salvadoran Army,land warfare branch of El Salvador's military,s
Q1113589,Saudi Arabian Army,Land warfare branch of the Royal Saudi Armed Forces,w
Q7888362,United Nations Conciliation Commission,UN group to mediate the Arab-Israeli conflict,w
Q684141,Averky Aristov,Soviet diplomat (1903-1973),w
Q265319,French Congo,former French colony in Central Africa,w
Q550376,University of Baghdad,university,w
Q999082,Bay of VlorÃ«,bay,w
Q484950,United States Seventh Fleet,numbered fleet of the United States Navy,w
Q199909,Karbala,city in Iraq,s
Q83162,African National Congress,political party in South Africa,w
Q390947,Federal Government of Belgium,National government,w
Q109995966,Nam Leuk,river in Laos,s
Q248989,Polish Land Forces,ground warfare branch of Poland's military forces,w
Q975331,VladimÃ­r Clementis,"Slovak nation politician, member of Czechoslovak national parliament and Czechoslovak minister of foreign affairs (1902-1952)",w
Q2738088,Vietnamese National Army,military unit,w
Q1322103,Spanish Army,land warfare branch of Spain's military forces,w
Q789915,United States Department of State,executive department of the U.S. federal government,w
Q272110,Yugoslav People's Army,1945-1992 combined military forces of Yugoslavia,w
Q27468,Eastern Europe,eastern part of Europe,w
Q5589267,Government of Nepal,"Legislative, executive and judiciary powers of Nepal",w
Q1479726,Federation of Malaya,"Country that existed during British rule of Malaya and after independence, from 1948-1963.",w
Q1126102,Italian Social Movement,neo-fascist and post-fascist political party in Italy,w
Q641691,League of Communists of Yugoslavia,political party in Yugoslavia,w
Q1032220,Habbaniyah,human settlement,s
Q593733,National Iranian Oil Company,oil and gas company of Iran,w
Q192406,Communist Party of Greece,political party in Greece,w
Q312046,Alexandros Papagos,Greek military leader and politician (1883-1955),w
Q188559,Foreign Legion,Corps of the French Army,s
Q1565529,Ministry of Foreign Affairs,Yugoslavia Ministry of Foreign Affairs,w
Q5089762,"Chekiang Province, Republic of China",former province,w
Q6269176,Joint Defence and Economic Co-operation Treaty,1950 treaty among the members of the Arab League,w
Q3240764,Shell US,United States-based subsidiary of Royal Dutch Shell,w
Q104392,Mohamed Naguib,Egyptian revolutionary and President of Egypt (1901â1984),w
Q1047,Jawaharlal Nehru,Prime Minister of India from 1947 to 1964,w
Q652911,Ilyushin Il-28,bomber aircraft family by Ilyushin,w
Q2603783,Cape Schmidt,"cape on the coast of the Chukchi Sea, Russia, also known by its Russian name, Mys Shmidta",s
Q36907,Nam Äá»nh,province in the Red River Delta region of northern Vietnam,s
Q36900,Ninh BÃ¬nh,"province of Vietnam; formed on December 26, 1991 from the split of HÃ  Nam Ninh province into Nam HÃ  and Ninh BÃ¬nh provinces",s
Q171943,Nanchang,"capital of Jiangxi province, China",w
Q241119,Khuzestan Province,Province of Iran,w
Q7792,Sakhalin,large Russian island in the North Pacific Ocean,w
Q748617,Wafd Party,Egyptian center-right political party,s
Q1365657,Ministry of Intelligence (Iran),Iran Intelligence Agency,w
Q271559,Antonov An-12,1957 airlifter family,w
Q4727768,All-African Trade Union Federation,,w
Q1799545,Philippine Army,ground warfare branch of the Armed Forces of the Philippines,w
Q3277832,Hungarian Ground Forces,land warfare branch of Hungary's military,s
Q1829,Kaliningrad,Russian Baltic city between Poland and Lithuania,w
Q918504,Polish Air Force,aerial warfare branch of Poland's armed forces,w
Q3633824,Praja Socialist Party,Indian political party,w
Q1002,Chukchi Peninsula,peninsula in the extreme North-Eastern Russia,w
Q2975893,Communist Party of Iran,communist party in Iran,w
Q45341,East China Sea,marginal sea of the Pacific Ocean,w
Q4918,Mediterranean Sea,"sea between Europe, Africa and Asia",w
Q81611,Gulf of Aqaba,gulf in the Middle East,w
Q208035,GuantÃ¡namo Bay,bay located in GuantÃ¡namo Province,s
Q641600,Japanese Communist Party,communist party,w
Q29888,Aswan,Egyptian city,w
Q15928468,Xiamen Island,"island in southeastern Fujian, China",w
Q700024,Hangzhouwan,"bay in Zhejiang, People's Republic of China",s
Q1209125,Liancheng County,"county in Fujian, China",w
Q9916,Dwight D. Eisenhower,president of the United States from 1953 to 1961,w
Q1546449,Hellenic Army,land warfare branch of Greece's military,w
Q4294392,Ministry of Foreign Affairs,Burma Ministry of Foreign Affairs,w
Q1161970,Hungarian Defence Force,combined military forces of Hungary,w
Q1733,Magdeburg,capital city of the German state of Saxony-Anhalt,w
Q1236315,Popular Republican Movement,political party,w
Q7801,International Court of Justice,primary judicial organ of the United Nations,s
Q1863140,Central Vietnam,Region of Vietnam (A part of North-South).,w
Q1432024,Ministry of Public Security,secret police agency of Communist Poland,w
Q183303,Jalalabad,"city in Nangarhar Province, Afghanistan",w
Q858536,Central China,geographic and cultural region,w
Q465952,Amoco,"American chemical and oil company, current brand of BP",w
Q62399316,Government of Saudi Arabia,officially the Government of Custodian of the Two Holy Mosques,s
Q3827,Maluku Islands,"archipelago in eastern Indonesia, also called the Spice Islands",w
Q453510,Amami Islands,island group,w
Q10905515,Ryukyu Islands,chain of Japanese islands that stretch southwest from Kyushu to Taiwan,w
Q17252,Tibet,plateau region in West China,w
Q41252,Bydgoszcz,city in the Kuyavian-Pomeranian Voivodeship in north-central Poland,w
Q1053668,Justicialist Party,political party in Argentina,w
Q253754,Egyptian Communist Party,"political party, founded 1975",w
Q858306,Shandong Peninsula,peninsula in Eastern China,w
Q1774076,Zhoushan Island,island in People's Republic of China,w
Q2366737,Finnish Government,executive body that directs the politics of Finland,w
Q25322,Arctic,polar region on the Earth's northern hemisphere,w
Q537850,Communist Party of Belgium,communist party,w
Q1632857,Huanuni,city,w
Q133089,Vilyuysk,"human settlement in Vilyuysk Urban Settlement, Vilyuysky District, Sakha Republic, Russia",w
Q1144146,Japan Socialist Party,political party in Japan,s
Q1188525,National Assembly,parliament of Laos,w
Q40556,Horn of Africa,peninsula in Northeast Africa which juts into the Guardafui Channel,w
Q912,Mali,country in West Africa,w
Q740865,Wadi Halfa,"city in Northern state, Sudan",w
Q5278303,Dinh River,river in Vietnam,w
Q4447372,Tunisian Army,branch of Tunisia's military,w
Q466006,Gafsa,Tunisian town,s
Q1906161,Bank Indonesia,central bank of the Republic of Indonesia,w
Q1341419,Communist Party of Finland,Finnish political party (1918â1992),w
Q201478,United Democratic Left,Greek political party (1951â1977),w
