WikidataID,itemLabel,en_description,sitelinks
Q128995,Anthony Eden,former Prime Minister of the United Kingdom (1897-1977),88.0
Q346551,Joseph Stilwell,United States Army general (1883â1946),28.0
Q335324,Duff Cooper,"British Conservative Party politician, diplomat and author (1890-1954)",16.0
Q83689152,John D. Jernegan,American diplomat,1.0
Q312034,Maurice Couve de Murville,81st Prime Minister of France (1907-1999),35.0
Q633241,"Archibald Clark Kerr, 1st Baron Inverchapel",British diplomat (1882-1951),9.0
Q2911303,Clark Kerr,American academic (1911-2003),7.0
Q701313,Chen Cheng,Taiwanese politician (1897-1965),28.0
Q162363,Alberto Guani,Uruguayan politician (1877-1956),11.0
Q332454,"Max Aitken, 1st Baron Beaverbrook","Anglo-Canadian business tycoon, politician, and writer (1879-1964)",28.0
Q156916,FranÃ§ois Darlan,French admiral (1881-1942),38.0
Q390725,ÅÃ¼krÃ¼ SaracoÄlu,Turkish politician (1887-1953),25.0
Q462164,Iuliu Maniu,Romanian politician (1873-1953),25.0
Q912806,Thomas Terry Connally,American politician (1877-1963),12.0
Q700730,Harold Rainsford Stark,American admiral,18.0
Q5126488,Clarence E. Gauss,American diplomat,4.0
Q151414,George Marshall,"US military leader, Army Chief of Staff (1880-1959)",93.0
Q318122,Henri Giraud,French general and politician (1879-1949),36.0
Q2042,Charles de Gaulle,eighteenth President of the French Republic (1890-1970),195.0
Q8016,Winston Churchill,"British statesman, army officer, and writer (1874â1965)",224.0
Q153132,WÅadysÅaw Sikorski,Polish military and political leader (1881-1943),46.0
Q183297,Ä°smet Ä°nÃ¶nÃ¼,Turkish general and statesman (1884-1973),75.0
Q332405,Stafford Cripps,British politician (1889-1952),32.0
Q929798,Jefferson Caffery,American diplomat,9.0
Q3099039,Gaston Henry-Haye,"French merchant, politician and diplomat",5.0
Q450615,Harry Hopkins,"American politician, 8th United States Secretary of Commerce, assistant to President Franklin Delano Roosevelt (1890-1946)",29.0
Q124617,Georgy Zhukov,Marshal of the Soviet Union (1896-1974),95.0
Q213001,Farouk I of Egypt,King of Egypt and the Sudan (1920-1965),56.0
Q1383895,Hubertus van Mook,Dutch colonial governor (1894-1965),8.0
Q3101441,George Brett,United States general (1886-1963),7.0
Q505490,George S. Messersmith,American diplomat (1883-1960),5.0
Q366731,Ernest King,"US Navy Admiral (FADM), Chief of Naval Operations (1878-1956)",32.0
Q4960406,Brehon B. Somervell,United States Army general,8.0
Q217645,Chester W. Nimitz,United States Navy fleet admiral,58.0
Q157068,Louis Mountbatten,British statesman and naval officer (1900-1979),59.0
Q9916,Dwight D. Eisenhower,"United States Army general, statesman and 34th president of the United States (1890â1969)",170.0
Q333365,Walter Bedell Smith,United States general,24.0
Q1981938,Joseph T. McNarney,United States Army general,9.0
Q881002,William Hull,American soldier and politician (1753-1825),11.0
Q1065395,"Charles M. Cooke, Jr.",United States admiral,4.0
Q6669472,John R. Deane,American general (1896-1982),5.0
Q207955,Omar Bradley,"United States Army general, field commander during World War II (1893-1981)",52.0
Q159478,Wesley Clark,American general and former Democratic Party presidential candidate,39.0
Q468716,Claire Lee Chennault,"US military aviator, fl. World War II",25.0
Q381244,Alphonse Juin,Marshal of France,21.0
Q855,Joseph Stalin,"Soviet politician, general secretary of the Communist Party of the Soviet Union and premier of the Soviet Union (1878-1953)",246.0
Q1298040,John B. Magruder,Confederate Army general,14.0
Q882987,John Gilbert Winant,American Republican politician and diplomat (1889-1947),11.0
Q447752,Vasily Zarubin,Soviet intelligence officer,5.0
Q81114,Jean de Lattre de Tassigny,"French army general, Marshal of France (1889-1952)",35.0
Q376293,Luis Orgaz Yoldi,Spanish general (1881-1946),9.0
Q11270,Fulgencio Batista,Cuban politician (1901-1973),79.0
Q17410,Zhou Enlai,1st Premier of the People's Republic of China (1898-1976),92.0
Q5114938,Wang Shih-chieh,politician of the Republic of China,5.0
Q332365,Ernest Bevin,"British labour leader, politician, and statesman (1881-1951)",38.0
Q9317,John Maynard Keynes,British economist (1883-1946),162.0
Q1388459,H. V. Evatt,Australian judge and politician (1894-1965),16.0
Q160554,Mohammad Ali Jinnah,Founder and 1st Governor General of Pakistan (1876-1948),100.0
Q215737,Kim Koo,Korean pro-independence politician (1876-1949),43.0
Q4275732,"Roger Makins, 1st Baron Sherfield",British diplomat (1904-1996),5.0
Q5079913,Charles L. Bolte,United States Army general (1895-1989),5.0
Q941379,Llewellyn Thompson,American diplomat,7.0
Q598954,Henry Richardson Labouisse,United States ambassador,9.0
Q5235277,David Hurley,Australian Army general and Governor-General of Australia,28.0
Q213374,James Connolly,Irish republican and socialist leader (1868-1916),55.0
Q156122,DraÅ¾a MihailoviÄ,Yugoslav general (1893-1946),35.0
Q400712,Ahmad Qavam,Prime Minister of Iran (1876-1955),24.0
Q123037,Mohammad Mosaddegh,former Prime Minister of Iran,56.0
Q37610,David Ben-Gurion,"Israeli politician, Zionist leader, prime minister of Israel (1886-1973)",120.0
Q212486,Faisal I of Iraq,"King of Iraq in 1921-1933 (and Syria, in 1920)",63.0
Q467077,EfraÃ­n RÃ­os Montt,"former de facto President of Guatemala, army general, genocida and former president of Congress (1926-2018)",37.0
Q5235449,David J. Lane,American diplomat,3.0
Q712468,Hoyt Vandenberg,U.S. Air Force general (1899-1954),15.0
Q312153,Aleksei Antonov,Soviet general (1896-1962),37.0
Q1399368,Ron Kirk,American politician,15.0
Q541981,William J. Donovan,"U.S. Army soldier during WWII, lawyer, intelligence officer and diplomat, head of the OSS (1883-1959)",25.0
Q527012,StanisÅaw MikoÅajczyk,Polish politician (1901-1966),24.0
Q6236881,John H. Hilldring,American general (1895-1974),4.0
Q708797,Patrick J. Hurley,politician (1883-1963),14.0
Q1530440,K. C. Wu,Chinese politician and historian (1903-1984),13.0
Q314675,Leslie Groves,United States Army Corps of Engineers officer,37.0
Q7105903,Oscar C. Badger II,American naval officer; United States Navy Medal of Honor recipient (1890-1958),5.0
Q689779,Lyman Lemnitzer,American general,18.0
Q463243,Carlo Sforza,Italian politician (1872-1952),26.0
Q9161,Josip Broz Tito,Yugoslav revolutionary and statesman (1892â1980),114.0
Q433116,Pierre KÅnig,French general and politician (1898-1970),27.0
Q465047,Vijaya Lakshmi Pandit,Indian diplomat and politician (1900-1990),43.0
Q312026,Georges Bidault,French politician (1899-1983),39.0
Q310158,Palmiro Togliatti,Italian politician,47.0
Q153832,Alcide De Gasperi,Italian politician and founder of the Christian Democratic Party (1881-1954),71.0
Q3523902,"Harold Caccia, Baron Caccia",British diplomat. (1905-1990),7.0
Q4493167,"Oliver Franks, Baron Franks",Civil servant and philosopher (1905-1992),6.0
Q723917,William Barr,77th and 85th United States Attorney General,32.0
Q977974,Pierre Joxe,French politician,16.0
Q39168,"Harold Alexander, 1st Earl Alexander of Tunis",British military commander and field marshal; Governor General of Canada (1891-1969),41.0
Q1115886,Philip Schuyler,General in the American Revolution; United States Senator from New York (1733-1804),18.0
Q301707,William Tubman,"Liberian politician, 19th president of Liberia (1895-1971)",37.0
Q463385,James Forrestal,"United States Navy officer and civil servant, Undersecretary of the Navy (1892-1949)",27.0
Q432726,James F. Byrnes,American politician,37.0
Q216943,Jacobo Ãrbenz,president of Guatemala in 1951â54,48.0
Q6227062,John Cooper Wiley,American diplomat,2.0
Q23018210,Ellis O. Briggs,American diplomat (1899-1976),4.0
Q8003440,Willard Leon Beaulac,American diplomat,2.0
Q723287,Robert P. Patterson,"American federal judge, Undersecretary of War, later Secretary of War (1891-1952)",16.0
Q80766,Joshua Lawrence Chamberlain,Union Army general and Medal of Honor recipient (1828-1914),24.0
Q321375,Lauris Norstad,American General in the United States Army Air Forces and United States Air Force,10.0
Q167083,Kenneth Claiborne Royall,United States general (1894-1971),13.0
Q507130,Alfred Gruenther,United States Army general (1899-1983),8.0
Q1313258,Frank Wisner,Head of CIA department,8.0
Q5081415,Charles P. Cabell,United States Air Force General and deputy director of the Central Intelligence Agency,3.0
Q537520,James E. Webb,administrator of NASA in 1961â1968,37.0
Q106928258,Kiril Petkov,"Bulgarian politician, economist and entrepreneur",31.0
Q152025,"Bernard Law Montgomery, 1st Viscount Montgomery of Alamein","British Army officer, Commander of Allied forces at the Battle of El Alamein (1887-1976)",78.0
Q159603,WÅadysÅaw GomuÅka,Polish politician (1905-1982),49.0
Q129006,Clement Attlee,former Prime Minister of the United Kingdom (1883-1967),97.0
Q887520,Harold Stassen,25th Governor of Minnesota (1907-2001),14.0
Q953916,Warren Austin,American politician (1877-1962),14.0
Q3130710,Henri Bonnet,French diplomat (1888-1978),4.0
Q488771,John R. Hodge,United States Army general (1893-1963),12.0
Q11715,Leopold Figl,"Austrian politician, minister, chancellor",31.0
Q1866512,Livingston T. Merchant,American diplomat (1903-1976),6.0
Q48032,Vasily Sokolovsky,Marshal of the Soviet Union (1897-1968),37.0
Q157594,Vasily Chuikov,"Soviet military officer, Marshal of the Soviet Union (1900-1982)",54.0
Q212163,Folke Bernadotte,Swedish nobleman and diplomat (1895-1949),40.0
Q4351969,Willard Long Thorp,American economist and presidential advisor,4.0
Q3569121,Willis Dale Crittenberger,United States Army officer (1890-1980),8.0
Q207631,MÃ¡tyÃ¡s RÃ¡kosi,Hungarian Communist leader (1892-1971),53.0
Q737664,Carlos P. Romulo,Filipino politician and diplomat (1899-1985),22.0
Q7966048,Walter S. Robertson,American government official,4.0
Q1708970,Henry A. Byroade,United States general (1913-1993),7.0
Q5720997,Henry F. Grady,American diplomat,7.0
Q2143337,Wan Waithayakon,Thai prince,16.0
Q494930,Matthew Ridgway,United States Army general (1895-1993),24.0
Q2846687,Andrew McNaughton,"Canadian scientist, diplomat, and general",12.0
Q295713,Liaquat Ali Khan,First Prime Minister of the Islamic Republic Of Pakistan (1895-1951),56.0
Q5075896,Charles Burke Elbrick,American diplomat,4.0
Q822438,George C. McGhee,American diplomat,6.0
Q5915564,William Knowland,American politician and newspaper publisher,12.0
Q36014,Ho Chi Minh,Vietnamese communist leader and Chairman of the Workers' Party of Vietnam (1890-1969),142.0
Q307814,Abdul Rahman Hassan Azzam,Member of Parliament and Ambassador of Egypt (1893-1976),18.0
Q223771,Báº£o Äáº¡i,Vietnamese emperor,51.0
Q3174528,Jean Sainteny,French politician,10.0
Q4737650,Alvan Cullem Gillem,Union Army general (1830-1875),3.0
Q1376046,Wen Chou,General serving warlord Yuan Shao (died 200),12.0
Q836865,John Leighton Stuart,American missionary,7.0
Q296679,Eurico Gaspar Dutra,president of Brazil from 1946 to 1951,39.0
Q22947752,Robert M. Sayre,American diplomat (1924-2016),3.0
Q444885,Lewis Williams Douglas,politician and American businessman (1894-1974),9.0
Q1822160,Lewis Strauss,American activist (1896-1974),9.0
Q158772,Vincent Auriol,16Â° President of the French Republic (1884-1966),55.0
Q15981,Robert Schuman,Luxembourgish-born German-French statesman and Roman Catholic venerable (1886-1963),69.0
Q314006,Guy Mollet,French politician (1905-1975),34.0
Q5055034,Cavendish W. Cannon,American diplomat,2.0
Q128967,Edward Heath,former prime minister of the United Kingdom (1916â2005),74.0
Q180588,Georgy Malenkov,Soviet politician (1902-1988),73.0
Q5545797,George Wadsworth,American diplomat,4.0
Q301804,Shigeru Yoshida,Prime minister of Japan (1878-1967),47.0
Q19699194,Kyaw Nyein,,3.0
Q2086256,Philip Jessup,"American diplomat, scholar, and jurist",9.0
Q319943,Elpidio Quirino,6th President of the Philippines (1890-1956),42.0
Q490171,James Van Fleet,"U.S. Army officer, U.S. Army general, college football player, college football coach (1892-1992)",16.0
Q335004,"Hastings Ismay, 1st Baron Ismay","British army officer and diplomat, 1st Secretary General of NATO (1887-1965)",31.0
Q1047,Jawaharlal Nehru,"Indian lawyer, statesman, and writer, first Prime Minister of India (1889-1964)",166.0
Q188783,Moshe Dayan,Israeli military leader and politician (1915-1981),66.0
Q817846,Bennett C. Riley,United States Army general and politician (1790-1853),5.0
Q2670453,Djuanda Kartawidjaja,Indonesian Prime Minister (1911-1963),15.0
Q76127,Sukarno,1st President of the Republic of Indonesia (1901â1970),106.0
Q6241204,John J. Muccio,American diplomat,3.0
Q60954,Heinrich von Brentano,German politician and lawyer (1904-1964),29.0
Q17183637,Myron M. Cowen,American diplomat and lawyer,2.0
Q8278682,George Yeh,politician and diplomat (1904-1981),10.0
Q3595860,Vengalil Krishnan Krishna Menon,Indian politician (1896-1974),25.0
Q1251631,Nathan Farragut Twining,United States general (1897-1982),14.0
Q223677,John Foster Dulles,United States Secretary of State (1888-1959),53.0
Q468224,Carlos Castillo Armas,Guatemalan President (1914-1957),27.0
Q7349091,Robert R. Bowie,American academic (1909-2013),1.0
Q1225600,Dillon Anderson,American politician (1906-1974),9.0
Q1267,Dag HammarskjÃ¶ld,"Swedish diplomat, economist, and author (1905-1961)",113.0
Q337380,Hugh Gaitskell,British politician (1906-1963),21.0
Q3372536,Paul Ãly,French General,8.0
Q555864,HervÃ© Alphand,French diplomat,8.0
Q4391491,Robert Carney,American admiral (1895-1990),6.0
Q374683,John Peurifoy,United States government official and diplomat,8.0
Q699361,Li Mi,Chinese general (1902-1973),8.0
Q2700225,Soulivong Savang,Laotian prince,10.0
Q189197,Joseph McCarthy,Wisconsin politician (1908-1957),66.0
Q159995,Walter Hallstein,"First President of the Commission of the European Economic Community, German politician and academic (1901-1982)",37.0
