WikidataID,itemLabel,en_description,sitelinks
Q3838562,Luciano Dal Falco,Italian politician (1925-1992),5
Q317681,Luis EcheverrÃ­a,President of Mexico (1970â1976),43
Q72637,Josef Ertl,German politician (1925-2000),10
Q7706881,Tetsuma Esaki,Japanese politician,4
Q316587,Hans Friderichs,"German jurist, politician and businessman",11
Q721358,H. C. Hansen,Danish politician (1906-1960),26
Q740733,Allan MacEachen,Canadian politician (1921-2017),9
Q335215,Said Musa,Belizean politician,29
Q76317,Sudharmono,5th Vice President of Indonesia (1927-2006),12
Q55927,Jan Olszewski,Polish lawyer and politician (1930-2019),30
Q1091143,Anastasios Papaligouras,Greek politician,5
Q660993,Nikolai Patolichev,Soviet politician (1908-1989),15
Q57410,Shimon Peres,Israeli politician who served as Prime Minister and then President of Israel (1923-2016),120
Q492720,Attilio Ruffini,Italian politician (1925-2011),13
Q1297966,Mohamad Sadli,economist,4
Q88312064,SimÃ©on Sawadogo,BurkinabÃ© politician,1
Q53733,Ola Ullsten,"Swedish politician, prime minister of Sweden between October 1978 and October 1979",37
Q8059030,Yousef Al Otaiba,diplomat,9
Q4261785,Widjojo Nitisastro,Indonesian academic and government minister,5
Q401574,Ahmed Zaki Yamani,former Saudi Arabian minister,27
Q4776861,AntÃ³nio Pedro Monteiro Lima,Cape Verdean diplomat,1
Q76631847,Morris Paladino,,1
Q548185,Moshe Arens,"Israeli diplomat, member of Knesset, and professor of aeronautics (1925-2019)",33
Q6962785,Nancy Kissinger,American philanthropist,5
Q239062,Winnie Madikizela-Mandela,South African activist and politician (1936-2018),54
Q42992,Golda Meir,Prime Minister of Israel from 1969 to 1974,118
Q295781,Nikolai Podgorny,Soviet Ukrainian politician (1903-1983),45
Q11237,Nelson Rockefeller,American politician (1908-1979),64
Q446909,Nguy?n Th? Bình,Vietnamese politician,15
Q1397508,Norman Manley,Chief Minister of Jamaica (1893-1969),16
Q6069644,Pedro Ojeda Paullada,Mexican politician,1
Q346240,Umar Arteh Ghalib,Somalian politician,15
Q443777,Orlando Letelier,Chilean economist and diplomat (1932-1976),25
Q2857387,Antonio Ortiz Mena,President of the Inter-American Development Bank and Secretary of Finance of Mexico.,12
Q130523,Ahmedou Ould-Abdallah,Mauritanian diplomat,6
Q212286,P. W. Botha,South African prime minister (1916-2006),56
Q28147583,Paul Engo,Cameroonian judge (1931-2010),3
Q242654,Paul Keating,"Australian politician, 24th Prime Minister of Australia",51
Q33112330,Paul Mertz,French diplomat,0
Q16975,Paul VI,Pope of the Catholic Church from 1963 to 1978,120
Q7154239,Paul Warnke,American diplomat and lawyer,3
Q937083,Juan Pablo PÃ©rez Alfonzo,Minister of Development of Venezuela (1903-1979),8
Q1259,Javier PÃ©rez de CuÃ©llar,5th Secretary-General of the United Nations (1920-2020),80
Q15992973,Peter Flanigan,"American investment banker, Nixon aide (1923-2013)",3
Q19162282,Peter Onu,Nigerian diplomat,2
Q56824775,Peter Osnos,American journalist (born 1943),1
Q62493,Philip Agee,former CIA agent; author; expatriate American (1935-2008),19
Q8619,Pierre Trudeau,15th Prime Minister of Canada (1919-2000),80
Q1210254,Alfonso Sastre,Spanish playwright,18
Q718256,Forbes Burnham,Guyanese politician (1923-1985),23
Q218661,Morarji Desai,"former Indian Finance Minister, Freedom Fighters, Former prime minister (1896-1995)",60
Q315584,Takeo Fukuda,Japanese politician and the 42th Prime Minister of Japan (1905-1995),42
Q403740,Mustafa Khalil,Egyptian Prime Minister (1920-2008),16
Q317595,Abdallah Khalil,Sudanese politician (1888-1970),11
Q1237120,Norman Kirk,"Prime Minister of New Zealand, politician (1923â1974)",16
Q317675,Takeo Miki,Japanese politician (1907-1988),36
Q34060,Yizhak Rabin,"Israeli politician, statesman and general (1922-1995)",102
Q297644,Kakuei Tanaka,Japanese politician (1918-1993),44
Q313903,B. J. Vorster,Former Prime Minister of South Africa,36
Q768144,Robert Askin,Australian politician and Premier of New South Wales,4
Q313598,Chiang Ching-kuo,President of the Republic of China (Taiwan) (1910-1988),51
Q742189,Piotr Jaroszewicz,Polish politician (1909-1992),23
Q381007,RenÃ© LÃ©vesque,QuÃ©bÃ©cois politician and journalist,25
Q1378274,Peter Lougheed,Canadian politician (1928-2012),11
Q358051,Pham Van Dong,North Vietnamese prime minister (1906-2000),30
Q23685,Jimmy Carter,"American politician, 39th president of the United States (in office from 1977 to 1981)",166
Q181665,Agostinho Neto,President of Angola (1922-1979),66
Q298718,Ahmadou Ahidjo,President of Cameroon (1924-1989),50
Q44329,Bashar al-Assad,President of Syria,130
Q440,Salvador Allende,28th president of Chile (1908â1973),118
Q1573524,Hamilton Shirley Amerasinghe,Sri Lankan diplomat and civil servant (1913-1980),5
Q238046,Ahmed Hassan al-Bakr,Iraqi president (1914-1982),46
Q147989,JoaquÃ­n Balaguer,President of the Dominican Republic (1906-2002),37
Q184945,Hastings Banda,First president of Malawi,69
Q116736,Fernando BelaÃºnde Terry,President of Peru (1912-2002),41
Q314688,Chadli Bendjedid,Algerian politician (1929-2012),42
Q131355,Zulfiqar Ali Bhutto,Fourth President and ninth Prime Minister of Pakistan (1928-1979),85
Q34413,Benazir Bhutto,11th and 13th Prime Minister of Pakistan,131
Q57521,Ali Bongo Ondimba,President of Gabon,62
Q172083,Omar Bongo,President of Gabon (1935-2009),66
Q313531,Juan MarÃ­a Bordaberry,"Politician, rancher (1928-2011)",33
Q926984,Pedro Bordaberry,"Politician, lawyer, professor",11
Q310855,Houari Boumediene,second President of Algeria,53
Q311323,Rafael Caldera,"Venezuelan politician, twice President of Venezuela (1969-1974/1994-1999)",39
Q356751,HÃ©ctor JosÃ© CÃ¡mpora,President of Argentina (1909-1980),31
Q318298,Rodrigo Carazo Odio,President of Costa Rica (1926-2009),24
Q64746273,Mun Choi,Chancellor of the University of Missouri and President of the University of Missouri System,4
Q348880,Francisco da Costa Gomes,President of Portugal (1914-2001),33
Q574685,Daniel Oduber Vargas,Chef of Costa Rica (1921-1991),17
Q314355,Diori Hamani,Nigerien President (1916-1989),36
Q310775,Jean-Claude Duvalier,President of the Republic of Haitu (1951-2014),50
Q187697,FranÃ§ois Duvalier,40th President of the Republic of Haiti (1907-1971),57
Q9916,Dwight D. Eisenhower,"United States Army general, statesman and 34th president of the United States (1890â1969)",171
Q5642816,HalldÃ³ra EldjÃ¡rn,First Lady of Iceland,5
Q1725901,Otmar Emminger,"German economist, head of Deutsche Bundesbank (1911-1986)",4
Q95872,Erich Emminger,Justice minister of Germany (1880-1951),6
Q214407,FÃ©lix HouphouÃ«t-Boigny,"doctor, Ivorian politician, first president of CÃ´te d'Ivoire (1905-1993)",53
Q192377,JoÃ£o Figueiredo,Brazilian politician and general (1918-1999),43
Q82593,JosÃ© MarÃ­a Figueres Olsen,President of Costa Rica,25
Q548748,Suleiman Frangieh,Fifth President of Lebanon (1910-1992),20
Q294241,Ernesto Geisel,Brazilian military leader and politician (1907-1996),45
Q401266,Ahmed Hussein al-Ghashmi,President of North Yemen (1941-1978),13
Q216943,Jacobo Ãrbenz,president of Guatemala in 1951â54,48
Q66851,Wilhelm Haferkamp,German politician (1923-1995),10
Q118725,Hafez al-Assad,Syrian statesman and military officer (1930â2000),82
Q715482,Ibrahim al-Hamdi,President of North Yemen (1943-1977),15
Q2573,Gustav Heinemann,"German politician, President of Germany 1969-1974",65
Q373622,JosÃ© JoaquÃ­n de Herrera,President of Mexico (1792-1854),22
Q157651,GustÃ¡v HusÃ¡k,"Czechoslovak politician, 9th President of Czechoslovakia (1913-1991)",64
Q5385606,Junnosuke Inoue,Japanese central banker,6
Q312716,Dawda Kairaba Jawara,1st President of the Gambia (1924-2019),41
Q469661,Junius Richard Jayewardene,Sri Lankan President (1906-1996),34
Q8612,Andrew Johnson,"American politician, 17th president of the United States (in office from 1865 to 1869)",134
Q110330,Ephraim Katzir,"Israeli scientist, 4th president of Israel (1916-2009)",42
Q179858,Urho Kekkonen,eighth President of Finland (1900â1986)vivveli,73
Q9696,John F. Kennedy,35th president of the United States (1917-1963),224
Q196070,Uhuru Kenyatta,President of Kenya (2013-present),63
Q57449,Ian Khama,Motswana politician,50
Q219962,Seretse Khama,First President of Botswana (1921â1980),48
Q72856,Rudolf KirchschlÃ¤ger,"Austrian diplomat, politician, judge, and eighth President of Austria",44
Q57460,Ernest Bai Koroma,Sierra Leonean President,45
Q313357,Fahri KorutÃ¼rk,"Turkish admiral, ambassador and 6th President of the Republic of Turkey",58
Q353198,Seyni KountchÃ©,Nigerien President (1931-1987),32
Q552389,Spiros Kyprianou,2nd President of the Republic of Cyprus (1932-2002),30
Q511455,Markos Kyprianou,Cypriot politician,17
Q888447,Demetrio B. Lakas,President of Panama (1925-1999),11
Q529272,SangoulÃ© Lamizana,President of Upper Volta (1916-2005),24
Q1235,Giovanni Leone,6th President of Italy (1908-2001),58
Q50997,Hilla Limann,third President of the Republic of Ghana (1934-1998),31
Q219918,Samora MoisÃ©s Machel,President of Mozambique (1933-1986),56
Q153509,Makarios III,"Archbishop primate, primate & 1st President of Cyprus",54
Q365169,FÃ©lix Malloum,Chadian politician (1932-2009),31
Q1463,Ferdinand Marcos,Filipino politician,134
Q191999,Robert McNamara,American businessman and Secretary of Defense (1916-2009),56
Q164535,Mobutu Sese Seko,President of ZaÃ¯re (1930-1997),81
Q313242,Moussa TraorÃ©,Malian former dictator (1936-2020),43
Q34105,Hosni Mubarak,Egyptian president and politician (1928-2020),133
Q718150,Kuniwo Nakamura,Palauan politician (1943-2020),20
Q311583,Yitzhak Navon,"5th president of Israel. Israeli cabinet minister, Knesset member, author, playwright and educator (1921-2015)",46
Q9588,Richard Nixon,37th president of the United States of America (1913â1994),170
Q186525,Julius Nyerere,"Tanzanian politician and writer, first Prime Minister and President of Tanzania (1922-1999) and Servant of God",76
Q380406,FranÃ§ois-Xavier Ortoli,French politician President of the European Commission (1925-2007),27
Q345385,Moktar Ould Daddah,Mauritanian politician (1924-2003),35
Q315975,AndrÃ©s Pastrana Arango,President of Colombia,31
Q298609,Aristides Maria Pereira,"Cape Verdean politician, and first president of Cape Verde (1923-2011)",43
Q1233,Sandro Pertini,7th President of Italy (1896-1990),66
Q2185,Georges Pompidou,19th President of the French Republic (1911-1974),135
Q734584,Alfredo Poveda,Interim President of Ecuador from 1976 to 1979,13
Q315953,Didier Ratsiraka,President of Madagascar (1936-2021),36
Q93330,Juan Domingo PerÃ³n,former President of Argentina (1895-1974),83
Q728490,Guillermo RodrÃ­guez,President of Ecuador (1972-1976),17
Q709244,Jaime Roldos Aquilera,33rd President of Ecuador (1979-81),25
Q367010,Francisco de SÃ¡ Carneiro,Portuguese politician (1934-1980),28
Q779723,Mustafa Ould Salek,Mauritanian politician (1936-2012),18
Q808173,Barham Salih,President of Iraq (2018-present),49
Q2214390,Salim Rubai Ali,President of the People's Democratic Republic of Yemen (1934-1978),10
Q2641682,Abu Sadat Mohammad Sayem,President of Bangladesh,18
Q155402,Ahmed SÃ©kou TourÃ©,President of Guinea (1922-1984),52
Q154545,LÃ©opold SÃ©dar Senghor,"first president of Senegal, poet, and cultural theorist (1906-2001)",81
Q380668,Shehu Shagari,President of Nigeria (1925-2018),34
Q320103,Souphanouvong,Laotian politician,38
Q336884,AntÃ³nio de SpÃ­nola,President of Portugal (1910-1996),34
Q214367,Adolfo SuÃ¡rez,"Spanish politician, President of the Government from 1976 to 1981",74
Q3045986,Marco Fidel SuÃ¡rez,President of Colombia,15
Q44819,Suharto,"2nd President of Indonesia, army general (1921-2008)",101
Q9161,Josip Broz Tito,Yugoslav revolutionary and statesman (1892â1980),116
Q336212,William Richard Tolbert,President of Liberia 1971â1980,39
Q170597,Amadou Toumani TourÃ©,Malian soldier and politician,58
Q365209,Konstantinos Tsatsos,"revered Greek diplomat, professor of law, scholar and politician (1899-1987)",31
Q356957,Julio CÃ©sar Turbay Ayala,President of Colombia (1916-2005),28
Q311431,Juan Velasco Alvarado,President of Peru (1910-1977),37
Q126639,Heinz Oskar Vetter,German trade unionist and politician (1917-1990),6
Q75853,Jorge Rafael Videla,Argentinian dictator between 1976 and 1981,68
Q335219,Yen Chia-kan,former President of the Republic of China (Taiwan) (1905-1993),25
Q28517,Todor Zhivkov,former General Secretary of the Bulgarian Communist Party,63
Q219728,Abdou Diouf,Senegalese President,46
Q259189,Tom Adams,Prime Minister of Barbados,15
Q2094707,Selim al-Hoss,Lebanese politician,17
Q50005,Giulio Andreotti,Italian politician (1919-2013),80
Q312881,Anker JÃ¸rgensen,Prime Minister of Denmark (1922-2016),37
Q359372,Adnan Badran,Jordanian academic and former prime minister,17
Q12957,Raymond Barre,85th Prime Minister of France (1924-2007),43
Q66708545,Mohamed BÃ©avogui,Prime minister of Guinea,12
Q718245,Louis Lansana Beavogui,President Guinea (1923-1984),23
Q965595,DÅ¾emal BijediÄ,Bosnian politician (1917-1977),17
Q326587,Trygve Bratteli,26th Prime Minister of Norway,32
Q156806,Konstantinos Karamanlis,Greek politician (1907-1998),51
Q151729,SÃ¼leyman Demirel,Turkish politician (1924-2015),81
Q1338879,Eric Williams,Prime Minister of Trinidad and Tobago (1911-1981),20
Q203046,Eric Gairy,Prime Minister of Grenada (1922-1997),14
Q4593,Rajiv Gandhi,sixth Prime Minister of India (1944-1991),98
Q57800,Ralph Gonsalves,Prime Minister of Saint Vincent and the Grenadines (since 2001),31
Q128967,Edward Heath,former prime minister of the United Kingdom (1916â2005),74
Q1642894,Hedi Amara Nouira,Tunisian politician (1911-1993),19
Q471970,Amir-Abbas Hoveyda,Iranian politician (1919-1979),26
Q529391,Hussein Onn,Former 3rd Prime Minister of Malaysia (1922-1990),31
Q1347953,Leabua Jonathan,Prime Minister of Lesotho (1914-1987),20
Q1937110,Tran Thien Khiem,South Vietnamese commander (1925-2021),14
Q959588,Kukrit Pramoj,Thai politician (1911-1995),25
Q750646,JÃ¡nos LÃ¡zÃ¡r,Hungarian politician,9
Q381681,Jack Lynch,Taoiseach of Ireland; from 1966 to 1973 and 1977 to 1979,25
Q380909,Manea MÄnescu,Romanian politician (1916-2009),26
Q130873,Menachem Begin,Israeli politician and former Prime Minister (1913-1992),89
Q29365,Mutsuko Miki,Japanese activist,6
Q167307,Dom Mintoff,Maltese politician (1916-2012),35
Q737739,Robert Muldoon,"Prime Minister of New Zealand, politician (1921-1992)",21
Q337295,Odvar Nordli,28th Prime Minister of Norway,34
Q315568,Masayoshi Åhira,Japanese politician (1910-1980),39
Q53713,Olof Palme,Swedish Prime Minister (1927-1986),85
Q57836,Navin Ramgoolam,Prime Minister of Mauritius,28
Q57675,Najib Razak,Former 6th Prime Minister of Malaysia,60
Q467852,Samir Rifai,Jordanian politician,21
Q862430,Bill Rowling,"Prime Minister of New Zealand, politician, teacher (1927-1995)",16
Q316264,Michael Somare,"Papua New Guinean political figure, former prime minister",38
Q74861,Thanin Kraiwichian,Thai lawyer and politician,25
Q15002,Leo Tindemans,Belgian former prime minister (1922-2014),38
Q318334,Dries van Agt,Dutch politician,40
Q128956,Harold Wilson,former prime minister of the United Kingdom (1916-1995),86
Q307490,Abdessalam Jalloud,Prime Minister of Libya,11
Q201327,Gyanendra of Nepal,Former King of Nepal,48
Q6943650,Mutaib bin Abdullah,Saudi National Guard officer,10
Q160318,Norodom Sihanouk,Cambodian king,77
Q9682,Elizabeth II,"queen of the UK, Canada, Australia, and New Zealand, and head of the Commonwealth of Nations",212
Q154946,Juliana of the Netherlands,Queen of the Netherlands from 1948 to 1980,59
Q469507,Kamisese Mara,President of Fiji (1920-2004),27
Q2777828,Raymond EddÃ©,Lebanese politician,6
Q3266354,David Rosen,irish rabbi,11
Q4720031,Alexander Schindler,Rabbi and the leading figure of American Reform Judaism during the 1970s and 1980s.,5
Q7357593,Roelof Botha,South African businessman,5
Q17364489,Juan Carlos Rey de Castro,Peruvian actor,1
Q182921,Reza Shah,Shah of Iran from 1925 to 1941,69
Q7327984,Richard N. Cooper,American economist,5
Q7329720,Richard W. Murphy,American diplomat,4
Q269372,Bob Hawke,"Australian politician, 23rd Prime Minister of Australia (1929-2019)",53
Q10707,Robert Mugabe,2nd President of Zimbabwe (1924-2019),129
Q2158789,Robert S. Strauss,American diplomat,14
Q219353,Rosalynn Carter,"First Lady of the United States (1977 - 1981) Wife of the 39th President of the United States, Jimmy Carter",58
Q104426574,Roy Atherton,1933-,0
Q18527721,Roy Denman,British civil servant and diplomat,1
Q333692,Roy Hattersley,"British Labour Party politician, published author and journalist (born 1932)",13
Q323488,Roy Jenkins,"British politician, historian and writer (1920â2003)",32
Q66288,Rudolf Bahro,German politician and writer (1935-1997),13
Q75866,Rudolf HeÃ,German Nazi leader (1894-1987),81
Q3050228,JoaquÃ­n Ruiz-GimÃ©nez,Spanish politician,9
Q2557585,Saad Haddad,Lebanese military officer,12
Q3470338,Salvador SÃ¡nchez-TerÃ¡n HernÃ¡ndez,Spanish engineer and politician,8
Q730045,Sanjay Gandhi,Indian politician (1946-1980),33
Q6101448,RaÃºl Sapena Pastor,"Paraguayan lawyer, diplomat, foreign affairs minister (1908-1989)",3
Q317248,Sargent Shriver,"American diplomat, politician and activist (1915-2011)",27
Q685269,Emiel van Lennep,Dutch diplomat,8
Q5677079,"Harvey C. Barnum, Jr.",Marine Corps Medal of Honor recipient,5
Q1409940,Robert Bergland,American politician (1928-2018),15
Q62988,W. Michael Blumenthal,"American businessperson, politician",17
Q1096555,Claude Brinegar,American government official (1926-2009),6
Q1030299,Earl Butz,American government official (1909-2008),11
Q1706385,"Joseph A. Califano, Jr.",American politician,8
Q373578,Frederick B. Dent,American politician (1922-2019),12
Q965541,Ramiro Saraiva Guerreiro,Brazilian diplomat (1918-2011),6
Q2925029,Brian Urquhart,British international civil servant,14
Q312185,Edward Gierek,Polish politician (1913-2001),44
Q200850,JÃ¡nos KÃ¡dÃ¡r,former General Secretary of the Hungarian Socialist Workers' Party,61
Q184650,Donald Rumsfeld,"American politician and businessman, twice U.S. Secretary of Defense",80
Q313411,George Shultz,"American economist, statesman, and businessman (1920-2021)",44
Q7326179,Richard H. Solomon,American diplomat,8
Q106250968,Adrianne Todman,American government official,1
Q434142,Caspar Weinberger,American politician (1917-2006),29
Q344930,Evan Bayh,U.S. Senator from Indiana,27
Q881173,Henry Bellmon,American politician (1921-2009),11
Q6279,Joe Biden,46th and current president of the United States,232
Q3276635,Edward Brooke,American politician from Massachusetts (1919â2015),34
Q276524,Robert Byrd,United States Senator from West Virginia (1917-2010),48
Q1064692,Charles H. Percy,Businessman; U.S. senator (1919-2011),14
Q744098,Lawton Chiles,Chairman of the Senate Special Committee on Aging (1930-1998),17
Q477169,Frank Church,American politician (1924-1984),20
Q1094716,Claiborne Pell,United States Senator from Rhode Island (1918-2009),17
Q1994957,Alan Cranston,American politician,17
Q433448,John Culver,American politician (1932-2018),15
Q1287554,John Danforth,"American politician, Missouri",22
Q2149196,Dick Clark,American politician,8
Q319079,Bob Dole,American politician (1923â2021),58
Q3176929,Thomas Eagleton,American politician,18
Q134549,Ted Kennedy,United States Senator (1932-2009),70
Q550255,J. William Fulbright,American politician (1905-1995),28
Q519256,Jake Garn,American politician and general,26
Q331742,George McGovern,"American politician, Congressman, senator, Democratic presidential candidate (1922-2012)",44
Q319129,Barry Goldwater,American politician,48
Q366553,Robert P. Griffin,American politician (1923-2015),12
Q919448,Gary Hart,American politician,20
Q958399,Vance Hartke,"United States Senator from Indiana, 1959â1977",11
Q60771104,Will Haskell,American politician,1
Q879921,Mark Hatfield,"American politician, former governor of Oregon (1922-2011)",19
Q942027,Samuel Ichiye Hayakawa,United States Senator from California (1977â1983),22
Q503426,Jesse Helms,American politician (1921-2008),29
Q1345201,Henry Martin Jackson,American politician (1912-1983),23
Q596008,Ernest Hollings,politician from the United States (1922-2019),19
Q209989,Hubert Humphrey,"American politician, 38th vice president of the United States",70
Q312845,Daniel Inouye,"American politician from Hawaii, Medal of Honor recipient and World War II veteran (1924-2012)",39
Q1875906,Jacob Koppel Javits,American politician (1904-1986),16
Q363079,Richard Lugar,American politician (1932-2019),32
Q571064,AntÃ´nio Carlos MagalhÃ£es,Brazilian politician (1927-2007),10
Q1335257,Warren Grant Magnuson,American politician (1905-1989),12
Q1889152,Michael Joseph Mansfield,United States Marine and American politician (1903-2001),18
Q457455,Charles Mathias,American politician (1922-2010),11
Q1701978,John Tyler Morgan,United States politician and Confederate soldier (1824-1907),14
Q713505,Daniel Patrick Moynihan,American politician (1927-2003),30
Q319867,Edmund Muskie,American politician (1914â1996),35
Q946305,Sam Nunn,American lawyer and politician,24
Q1542901,James B. Pearson,American politician (1920-2009),8
Q323417,Abraham A. Ribicoff,American politician (1910â1998),15
Q1400609,William V. Roth,American politician (1921-2003),16
Q1807209,Jim Sasser,American politician,13
Q433140,Robert Stafford,American politician (1913-2006),11
Q1699509,John C. Stennis,American politician (1901-1995),19
Q96246364,John Hampton Stennis,American attorney and politician,1
Q122841,Adlai Stevenson III,Democratic U.S. Senator from Illinois from 1970 to 1981,13
Q2658030,John Tower,Senator from Texas and chairman of the Tower Commission (1925-1991),16
Q1701992,John V. Tunney,American politician (1934-2018),11
Q107458611,Shah Wali,Afghan Foreign Minister,0
Q5928226,Javier Silva Ruete,politician and economist,5
Q25652427,Estelito Mendoza,"Filipino lawyer, politician",2
Q1646118,SosthÃ¨ne Fernandez,Cambodian general (1923-2006),6
Q214473,Steve Biko,anti-apartheid activist in South Africa (1946-1977),74
Q154104,Sam Nujoma,President of Namibia,49
Q2096683,Ted Koppel,British-born American broadcast journalist,14
Q5476824,Terence Todman,American diplomat,6
Q1344166,Enrique Tierno GalvÃ¡n,Spanish academic and writer (1918-1986),18
Q671393,David D. Newsom,American diplomat (1918-2008),7
Q7117376,P. K. van der Byl,Rhodesian politician,5
Q3501388,Wim van Eekelen,Netherlands' defence minister and secretary general of the EU,9
Q250021,Paul Vanden Boeynants,Belgian politician (1919-2001),26
Q1557599,Guy Vander Jagt,American politician (1931-2007),5
Q712532,Vasco GonÃ§alves,Portuguese politician (1921-2005),26
Q49216,Walter Mondale,42nd vice president of the United States,72
Q9015805,Juan Miguel Villar Mir,Spanish businessperson and politician,8
Q630015,Wang Dongxing,former Vice Chairman of the Communist Party of China (1916-2015),15
Q7967444,Wang Hairong,"Vice-Minister in the Chinese Ministry of Foreign Affairs, 1974 to 1979",3
Q455583,Wang Hongwen,Chinese politician (1935-1992),21
Q382137,Willy Claes,Belgian politician,23
Q89962,Willy Peter Stoll,,3
Q168041,Zbigniew Brzezinski,Polish-American political scientist (1928-2017),72
Q198313,Ziaur Rahman,Chief of Army Staff and President of Bangladesh (1936-1981),40
